bedrooms,bathrooms,sqft_living_log,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,property_age
4,3.75,7.783640596221253,3520,1.0,0,7,1370,1030,2230,1419,10
3,2.25,7.346655163176539,6022,2.0,0,8,1550,0,1650,5627,26
3,1.5,7.456454555176209,5750,1.0,0,7,1250,480,1370,5750,68
5,3.5,8.098946748943339,5600,2.0,0,9,2670,620,3130,5600,11
4,3.0,7.714677473800927,5580,2.0,0,7,1830,410,1530,4800,66
3,2.0,6.878326468291325,10000,1.0,0,7,970,0,1230,7500,43
2,1.0,6.90875477931522,4500,1.0,0,6,1000,0,980,4837,99
3,2.25,7.462214939768189,10836,1.0,0,7,910,830,2090,7500,34
3,2.5,7.244941546337007,1312,3.5,0,8,1400,0,1350,1312,8
2,1.0,6.608000625296087,6250,1.0,0,6,740,0,980,6957,73
4,2.5,7.630946580890459,7720,2.0,0,8,2060,0,1630,7720,20
4,2.75,7.923348211930154,5670,2.0,0,10,2760,0,2760,6600,1
3,2.5,7.340186835320115,7773,2.0,0,8,1540,0,1630,7340,33
3,2.75,7.824445930877619,35245,1.0,0,7,1580,920,2060,153766,15
2,1.5,7.59890045687141,115670,1.5,1,8,1995,0,2142,29375,24
2,1.0,6.898714534329988,15120,1.0,0,6,990,0,1300,11500,62
3,2.25,7.528869256642251,9210,2.0,0,7,1860,0,1530,8091,21
3,2.5,7.259116128097101,14850,1.0,0,7,1020,400,2060,8800,52
5,3.0,7.714677473800927,94960,1.0,0,6,2240,0,1780,43400,30
4,3.5,8.108021221376747,19850,1.0,2,10,2040,1280,3240,15470,38
3,2.5,7.85979918056211,35640,1.0,0,9,2590,0,2590,31200,28
4,2.75,7.710205194432532,9460,1.0,0,7,1480,750,1760,10878,55
3,1.5,7.00397413672268,32700,1.0,0,7,1100,0,1616,32700,48
3,2.5,7.771067086065406,9102,2.0,0,9,2370,0,2530,9883,25
3,2.5,7.450660796211539,3407,2.0,0,7,1720,0,1720,3407,23
4,2.5,7.974532844130228,4874,2.0,0,9,2905,0,2900,5271,12
3,1.0,7.237778191923443,6160,1.0,0,7,1390,0,1230,6160,66
5,2.25,7.804251383528112,9432,2.0,0,8,2450,0,2310,9100,42
4,2.5,7.736743682453495,6738,2.0,0,8,2290,0,2100,6261,19
4,1.75,7.53955882930103,3720,1.5,0,7,1880,0,2090,4095,91
3,1.5,7.396948602621014,7475,1.0,1,7,1160,470,2320,7475,75
4,2.5,8.108021221376747,38032,2.0,0,10,3320,0,3270,37804,24
4,2.25,7.650168700845001,7305,1.0,0,7,1050,1050,1760,7308,52
3,1.75,7.155396301896734,3880,1.5,0,7,1280,0,980,3880,99
3,1.75,7.692113339595466,8000,1.0,0,8,2190,0,1980,8000,48
3,1.0,7.359467638255621,9467,1.0,0,7,1570,0,1570,9100,61
3,2.25,7.403061091090091,1204,3.0,0,8,1640,0,1630,3136,1
4,2.5,7.824445930877619,5831,2.0,0,8,2500,0,2500,5188,8
4,2.5,8.065265208897733,5831,2.0,0,8,3181,0,2056,24393,1
4,3.25,8.343077871169383,210394,2.0,0,10,4200,0,2370,184694,22
5,3.0,7.979681302387741,2808,2.0,0,8,2140,780,1620,1544,23
4,2.0,7.828436359157585,13695,1.0,0,7,1280,1230,1220,12500,14
3,3.75,8.086717920303906,5797,2.0,2,8,2370,880,1840,5797,64
3,2.0,7.266128779556451,9583,1.0,0,7,1430,0,1890,11100,51
7,3.0,7.9865049385539955,8624,1.0,0,8,1690,1250,1850,8031,38
4,2.5,7.787796878181171,7846,2.0,0,8,2410,0,2380,7914,23
5,1.75,7.692113339595466,27260,1.0,0,7,2190,0,1620,39480,41
4,2.5,7.853993087224244,4725,2.0,0,8,2575,0,2575,5323,4
4,2.5,7.816416983691801,4504,2.0,0,7,2480,0,2950,4504,10
2,2.5,7.186144304522325,48787,1.0,0,8,1320,0,1830,155073,11
3,1.75,7.462214939768189,11547,1.0,0,7,1740,0,880,78408,61
3,1.75,7.170888478512505,3844,1.0,0,7,1300,0,1290,3844,30
3,2.5,7.048386408721883,1193,2.0,0,8,1020,130,1450,1640,9
2,2.0,7.438971592395862,7992,1.0,0,7,950,750,1700,8030,35
4,2.25,7.550135342488429,10950,1.0,0,7,1400,500,1700,11850,56
4,2.5,7.544861068658458,6156,1.0,0,7,980,910,1590,6954,35
4,2.75,7.696667081526462,16288,1.0,0,7,1290,910,2650,6620,35
3,1.0,6.947937068614969,8125,1.0,0,7,1040,0,1200,9375,59
3,2.0,7.244941546337007,45738,2.0,0,8,1400,0,2390,56628,34
4,1.0,7.307202314764738,6000,1.5,0,7,1490,0,1700,6000,97
3,1.0,7.115582126184454,9600,1.0,0,7,1230,0,1510,6600,63
4,2.5,7.787796878181171,9886,1.0,0,8,1990,420,2530,10658,40
3,1.5,7.534228326274089,42070,1.0,0,7,1870,0,1870,19965,62
1,1.0,6.710523109452428,1060,1.0,0,8,760,60,1770,1924,8
3,2.5,7.523481312573497,1330,2.5,0,9,1560,290,1810,2071,11
3,1.5,6.957497370876951,57499,1.0,0,7,1050,0,1460,42688,40
4,1.75,7.327123292259293,7700,1.0,0,7,1520,0,1520,7500,48
3,1.5,7.484930283289661,4200,1.5,0,8,1780,0,1380,3333,99
4,2.5,7.635786861395585,4310,2.0,0,7,2070,0,1970,3748,11
3,1.5,7.901377353792616,24539,2.0,0,7,2120,580,1830,11000,1
4,1.75,8.224431573221159,16980,1.0,0,7,2150,1580,1880,16963,41
4,2.5,7.523481312573497,5674,2.0,0,7,1850,0,1750,6875,22
4,2.5,7.714677473800927,5105,2.0,0,8,2240,0,1920,5288,13
5,1.75,7.754052639035757,14322,1.0,0,7,1180,1150,1690,10010,47
3,2.25,7.030857476116121,4445,1.5,0,8,1130,0,1330,4445,85
3,1.75,7.244941546337007,9546,1.0,0,7,1400,0,1660,8550,31
4,2.25,7.611347717403621,4840,1.5,0,8,1200,820,1410,4840,90
5,3.0,7.692113339595466,4900,2.0,0,7,1490,700,1370,4606,75
4,1.75,7.611347717403621,9750,1.0,0,7,1100,920,1670,9600,40
3,1.0,7.415175109613295,11060,1.0,0,7,1110,550,1890,11060,53
4,4.0,8.380456667842767,8175,2.5,4,10,3940,420,2670,8525,8
3,3.0,7.2868764117507,1180,3.0,0,8,1460,0,1460,1224,9
3,2.5,7.645397699428633,3821,2.0,0,7,2090,0,2040,4200,7
4,2.25,8.101980731853192,15375,1.5,3,8,2820,480,3250,15375,31
3,2.5,8.045908742270779,12406,2.0,2,9,1940,1180,3240,13141,32
5,4.0,8.338305731356565,12042,2.0,0,10,4180,0,1800,6052,1
3,1.0,7.273092595999522,10330,1.0,0,7,1440,0,2080,10327,63
3,2.5,7.501634457883413,7210,1.0,0,7,1210,600,1770,7210,47
3,1.0,7.300472814267799,13280,2.5,0,6,1480,0,1510,8723,75
3,2.0,7.5126175446745105,10873,1.0,0,8,1830,0,2490,8976,26
4,2.0,7.479299637782834,3332,2.0,0,7,1630,140,1640,4000,40
3,2.25,7.307202314764738,1294,2.0,0,7,1220,270,1490,1283,5
3,2.0,7.501634457883413,4064,1.5,0,7,1810,0,1518,2945,90
3,1.75,7.550135342488429,36769,1.0,0,8,1900,0,1950,35847,28
3,1.75,7.1631723908466425,1237,2.0,0,7,1060,230,1370,942,7
4,2.25,8.152198015861787,8000,1.5,1,9,2360,1110,3010,8000,13
3,2.5,7.384610383176974,1778,3.0,0,7,1610,0,1120,2187,13
3,2.0,7.421177528595393,6824,1.0,0,7,1300,370,1660,7586,25
3,2.5,7.409136443920128,5683,2.0,0,7,1650,0,1650,4193,12
3,2.5,7.664346632098617,7199,2.0,0,8,2130,0,1890,7546,25
3,1.0,7.131698510466912,9774,1.0,0,7,1250,0,1280,8850,46
3,1.5,7.313886831633462,6337,1.0,0,7,1500,0,1420,6337,62
3,1.75,7.065613363597717,4000,1.0,0,6,720,450,1130,4000,2
4,2.5,7.8826922062890254,30500,1.0,0,8,1680,970,2650,30500,55
3,2.5,7.701200180857446,70567,2.0,3,9,2210,0,2000,73616,20
3,2.0,7.509335266016592,7120,1.0,0,9,1824,0,2409,6264,5
3,2.25,7.450660796211539,17235,1.0,0,7,1440,280,1990,35048,41
3,2.25,7.484930283289661,9720,1.0,0,8,1280,500,1710,9790,34
2,2.0,7.208600337960199,2560,1.0,0,8,1350,0,1790,2560,39
3,2.0,7.905072849498666,4500,1.5,0,8,1880,830,2060,4500,86
2,1.0,6.814542897259958,4191,1.0,0,6,910,0,1480,6050,105
3,1.5,7.415175109613295,5665,1.0,0,7,920,740,1530,5665,97
3,2.5,7.993282328101591,9350,2.0,2,9,2960,0,2960,11745,37
4,3.5,8.000014093678072,2147,2.5,0,10,2490,490,2880,2428,9
5,4.75,8.576593534697684,8401,2.0,2,11,3745,1560,2960,7200,10
2,1.75,6.976348070447749,9750,1.5,0,7,1070,0,970,9750,20
4,3.5,7.908754738783246,3000,2.0,0,9,2250,470,1600,4600,1
3,2.5,7.427144133408616,8512,2.0,0,7,1680,0,1580,8512,24
3,1.5,7.396948602621014,82764,1.0,0,6,1630,0,1680,199069,67
3,1.75,7.365812837209472,11750,1.0,0,7,1180,400,2150,11750,64
2,1.75,7.576097340623111,2719,1.0,0,7,1010,940,1360,1256,96
3,1.0,6.918695219020472,10168,1.0,0,6,1010,0,1180,10318,36
4,1.0,6.888572459565364,3000,1.5,0,7,980,0,1525,3000,101
4,2.5,7.919719760924575,15099,2.0,0,8,2750,0,2500,14564,21
2,1.5,7.05617528410041,4800,1.0,0,7,1159,0,1640,4800,67
4,2.5,7.930565854233965,7290,2.0,0,8,2780,0,2450,7738,26
3,1.5,7.616283561580385,10075,1.0,0,7,1080,950,2210,10075,54
3,3.0,8.224431573221159,383328,1.5,0,9,2230,1500,1940,217800,25
3,1.75,7.596392304064196,9885,1.0,0,7,1030,960,1560,10000,37
2,1.75,7.426549072397305,577605,2.0,0,9,1679,0,1850,358934,14
4,2.25,7.766840537085513,7733,2.0,0,8,2360,0,2160,7733,32
3,2.0,7.123672785204607,11172,1.0,0,7,1000,240,1330,14102,31
3,2.0,7.640603826393634,7020,1.0,0,7,1040,1040,1920,7000,64
2,2.5,7.403061091090091,1953,2.0,0,10,1640,0,1820,2653,1
3,2.0,7.313886831633462,8775,1.0,0,6,1390,110,1310,8775,72
5,3.25,8.049107721326406,12087,2.0,0,8,2180,950,2410,10350,40
2,1.0,6.673297967767654,2640,1.0,0,7,790,0,1310,2064,42
3,2.5,7.67368812926773,25705,1.5,0,6,2150,0,1850,20160,6
4,3.25,7.923348211930154,4104,2.0,0,8,1900,860,2760,5186,1
3,1.0,6.898714534329988,6000,1.0,0,6,990,0,1250,6000,72
2,2.25,7.00397413672268,1695,2.0,0,9,1100,0,1100,3082,6
3,1.75,7.67368812926773,4200,1.0,4,8,1140,1010,2510,7500,55
2,1.0,6.85751406254539,7692,1.0,0,6,950,0,1820,8221,89
5,1.5,7.565793282428515,4500,1.5,0,8,1930,0,2083,4500,86
3,2.0,7.621195162809845,6880,2.0,0,7,2040,0,1710,7597,61
4,2.5,8.137688184977605,17038,2.0,0,9,3420,0,2520,14190,8
3,2.5,7.890208213109961,10481,2.0,0,9,2670,0,2620,8895,12
5,4.5,8.453401058328458,6705,2.0,0,10,3450,1240,4070,11505,20
3,2.75,7.550135342488429,6400,1.0,0,7,1410,490,1350,6400,73
3,1.0,7.131698510466912,7200,1.0,0,7,1250,0,1430,7400,51
3,1.0,6.508769136971682,23522,1.0,0,6,670,0,1880,20270,47
2,1.75,7.048386408721883,2723,1.0,0,7,770,380,1440,4000,92
3,1.75,7.32052696227274,10450,1.0,0,7,1510,0,1310,9450,51
3,2.25,7.450660796211539,7885,2.0,0,8,1720,0,2340,7885,32
2,1.75,7.273092595999522,4225,1.0,0,8,1440,0,1680,6200,10
5,2.0,8.058643712215618,3990,1.5,0,7,1870,1290,1780,4240,92
4,2.5,7.645397699428633,3777,2.0,0,8,2090,0,2160,3993,3
4,2.5,7.606387389772652,6294,2.0,0,7,2010,0,1870,4394,15
3,1.0,6.803505257608338,8100,1.0,0,6,900,0,1000,7830,56
5,1.5,7.57095858316901,10202,1.5,0,7,1940,0,1900,8000,75
5,2.75,7.969357742016346,22547,1.0,0,10,2150,740,3010,17809,52
4,1.75,7.736743682453495,9215,1.0,0,8,1270,1020,2290,10200,46
4,2.5,7.736743682453495,13416,2.0,0,9,2290,0,2680,13685,34
3,2.5,7.300472814267799,14250,2.0,0,7,1480,0,1660,14250,19
3,1.0,6.85751406254539,8450,1.0,0,7,950,0,1610,10080,53
5,1.75,7.611347717403621,6565,1.0,0,8,1120,900,2020,6552,59
4,4.75,8.33110454805304,6303,3.0,0,9,4150,0,3570,6285,1
2,1.0,6.918695219020472,4120,2.0,0,6,1010,0,1200,4120,62
2,2.0,7.307202314764738,1627,2.0,0,8,1190,300,1400,1498,6
5,4.0,8.261268150577648,5929,2.0,0,10,3870,0,3600,5625,1
3,2.5,7.462214939768189,1308,3.0,0,8,1740,0,1740,1280,7
4,3.75,8.409830673087738,7623,2.0,0,10,3090,1400,3760,7653,74
4,2.5,8.166500319155052,9901,2.0,0,10,3520,0,3490,9667,17
4,1.5,7.409136443920128,2970,1.5,0,7,1650,0,1670,2970,112
3,2.0,7.427144133408616,7000,1.5,0,7,1680,0,1540,7480,47
3,2.5,7.43307534889858,1618,2.0,0,8,1150,540,1690,1618,1
3,2.5,7.930565854233965,32880,1.0,0,9,2780,0,2780,40091,22
3,1.5,7.170888478512505,7885,1.0,0,7,1300,0,1840,7600,47
4,1.0,7.534228326274089,14703,1.5,0,6,1090,780,1650,6045,87
3,2.5,7.327123292259293,9864,1.0,0,7,1160,360,1580,7425,22
3,1.75,7.193685818395112,8136,1.0,0,7,1330,0,1330,8136,38
2,1.0,6.660575149839686,16344,1.0,0,5,780,0,1700,10387,73
3,2.0,7.293697720601438,12096,1.0,0,6,1470,0,1470,10966,73
3,1.0,7.02197642307216,10176,1.0,0,6,920,200,1350,7500,110
4,2.0,7.808323050391055,5921,1.0,0,7,1230,1230,1260,6648,67
3,2.5,7.327123292259293,3425,2.0,0,7,1520,0,1640,3425,29
4,2.25,7.714677473800927,9600,2.0,0,8,2240,0,2050,9240,44
3,2.0,7.2305631534092925,9000,2.0,0,7,1380,0,1460,9732,33
4,1.5,7.43307534889858,9391,1.0,0,7,1290,400,1780,9390,55
3,2.5,7.378383712996714,4271,2.0,0,7,1600,0,1520,3225,12
3,2.25,8.006700845440367,18450,1.0,0,10,3000,0,2980,12304,32
3,3.25,7.237778191923443,1278,2.0,0,8,1140,250,1390,1256,10
2,1.5,7.507141079727608,7800,1.0,0,7,1240,580,1400,7800,59
4,1.5,7.710205194432532,11536,1.0,1,7,1220,1010,2170,12465,61
3,2.0,7.719129840906732,7904,1.5,0,8,2250,0,2460,8622,17
3,2.5,7.621195162809845,4627,2.0,0,8,2040,0,2230,4500,23
5,2.0,7.669028288589683,5000,1.5,0,7,2020,120,1810,4400,102
3,1.0,6.825460036255307,3863,1.0,0,6,920,0,1080,5150,45
3,2.0,7.186144304522325,1298,3.0,0,7,1320,0,1380,1503,20
4,2.5,7.635786861395585,3808,2.0,0,8,2070,0,1900,2992,12
3,1.0,7.293697720601438,7350,1.0,0,7,1470,0,1720,8050,46
4,2.5,7.601402334583733,6921,2.0,0,8,2000,0,2430,6339,12
3,1.0,7.2868764117507,8400,1.0,0,7,1460,0,1460,9600,57
4,2.5,7.62608275807238,5276,2.0,0,7,2050,0,2480,5447,9
4,2.25,7.484930283289661,8820,1.0,0,8,1480,300,1780,8625,49
2,2.5,7.237778191923443,1821,2.0,0,7,1180,210,1350,1821,8
4,2.25,8.350193650720067,37769,2.0,0,11,4230,0,3890,37034,26
4,1.0,7.090909822079984,7552,1.0,0,6,1060,140,1580,7680,96
4,2.5,8.0959035329611,6181,2.0,0,10,3280,0,3110,7570,14
4,3.5,8.098946748943339,5414,2.0,1,9,2360,930,1820,9609,9
3,2.0,7.762596048540069,6000,1.5,0,8,1990,360,2010,5040,93
1,1.0,6.398594934535208,3720,1.0,0,6,600,0,1480,4800,95
4,2.75,8.186185994226083,5625,2.0,0,10,3590,0,3590,5625,3
4,1.75,7.749753406274437,12000,1.0,0,8,2270,50,2120,9880,42
4,1.0,7.844240718141811,4000,2.0,0,8,2370,180,2200,4000,110
2,1.0,7.131698510466912,4576,1.0,0,6,1040,210,1550,5000,90
4,2.0,7.340186835320115,5000,1.5,0,7,1540,0,1790,4000,102
4,2.5,7.745435610274381,5813,2.0,0,8,2310,0,1830,7200,1
2,1.0,6.7226297948554485,6000,1.0,0,6,830,0,830,4960,75
4,2.5,7.616283561580385,4499,2.0,0,8,2030,0,2030,4539,12
4,2.5,7.650168700845001,8800,1.0,2,7,1240,860,2000,8800,55
3,1.0,7.32052696227274,4178,2.0,0,8,1510,0,2140,4916,36
3,1.5,7.5126175446745105,8000,1.0,0,7,1830,0,1310,7500,58
3,3.0,7.456454555176209,1074,3.5,0,8,1730,0,1370,1185,9
6,2.75,7.83241092718792,54160,2.0,4,7,2520,0,2790,26809,61
3,2.0,7.223295679562314,9760,1.0,0,7,1110,260,1640,9040,36
3,2.0,7.528869256642251,13374,1.0,0,8,1860,0,1960,9797,30
3,1.75,7.390798521735676,4200,1.0,0,7,830,790,1580,5000,70
4,2.75,7.965892735084528,4000,1.5,0,9,2100,780,2110,4000,15
4,2.5,7.808323050391055,7800,1.0,0,8,1500,960,2210,7800,38
4,2.5,7.83241092718792,4831,2.0,0,8,2520,0,2430,3937,6
3,2.25,7.581209826196346,10682,1.0,0,7,1960,0,1540,10682,58
4,1.75,7.43307534889858,8392,1.0,0,7,1190,500,1880,9861,36
2,0.75,7.273092595999522,3700,1.0,0,7,1200,240,1440,4300,101
4,3.5,7.601402334583733,2309,3.0,0,8,2000,0,1440,1548,7
3,2.5,7.43307534889858,10336,2.0,0,7,1690,0,1580,7700,26
3,2.5,8.0959035329611,26413,1.0,3,11,2670,610,3280,25211,30
5,3.5,8.0959035329611,4000,2.0,0,9,2440,840,1980,4000,12
3,1.75,7.333676395657684,8028,1.0,0,7,1200,330,1530,8028,48
3,1.75,7.832014180505469,8690,2.0,0,8,2519,0,2500,9500,42
2,1.0,7.074116816197362,5650,1.0,0,7,1180,0,1340,5650,60
3,1.0,7.090909822079984,7210,1.0,0,6,1200,0,1200,7650,38
4,2.5,7.67368812926773,7944,2.0,0,8,2150,0,2170,8319,25
4,2.5,8.137688184977605,222156,2.0,0,9,3420,0,3340,222156,13
2,1.0,6.898714534329988,57499,1.0,0,6,990,0,2090,27442,66
4,3.25,8.183397369998433,43093,1.0,0,8,3580,0,2070,43093,25
3,2.25,7.779466967458324,7000,1.0,0,7,1990,400,1610,7000,45
3,1.0,6.85751406254539,10080,1.0,0,7,950,0,1060,10000,61
3,1.75,7.223295679562314,8006,2.0,0,7,1370,0,1530,8006,25
3,1.5,7.333676395657684,7200,1.0,0,8,1530,0,2150,7216,40
4,2.0,7.252053951852814,4480,1.5,0,8,1410,0,1240,3400,88
3,1.5,7.444833273892193,4000,2.0,0,8,1710,0,1910,4000,89
4,2.5,7.941295570906532,10951,2.0,0,8,2810,0,1680,6625,12
4,1.5,7.327123292259293,5910,1.0,0,7,1020,500,1710,5910,69
4,2.75,7.836369760545124,7350,1.0,0,8,1280,1250,2280,7350,38
3,1.75,7.57095858316901,7306,1.0,0,8,1470,470,2360,8865,33
3,1.0,6.898714534329988,8255,1.0,0,7,990,0,1180,9750,62
3,1.0,6.825460036255307,7314,1.0,0,6,920,0,1010,7420,55
2,1.5,6.985641817639208,6760,1.0,2,6,1080,0,2080,5800,92
4,3.0,7.905072849498666,7199,1.0,0,7,1710,1000,2070,9271,48
1,1.0,6.8679744089702925,2640,1.0,0,7,760,200,1620,3759,107
4,1.75,7.890208213109961,6250,2.0,0,8,2020,650,1820,6250,74
4,2.75,7.576097340623111,6930,1.0,2,7,1250,700,1950,8560,55
3,2.25,7.901377353792616,4025,2.0,0,8,1760,940,1580,4025,108
3,1.0,7.201170883281678,15600,1.0,0,6,1340,0,1320,9800,37
3,3.25,8.083637203141548,4185,2.0,0,8,2770,470,2660,4692,4
4,2.5,7.836764783264067,6843,2.0,0,8,2531,0,2604,6238,2
3,1.0,7.030857476116121,12519,1.0,0,7,1130,0,1460,12507,57
4,3.25,8.191740021277457,4000,2.0,0,9,2640,970,1980,4000,8
3,2.5,7.696667081526462,6005,2.0,0,9,2200,0,2320,6098,18
3,2.25,7.732369222284388,6150,2.0,2,8,2280,0,1920,6150,31
2,1.0,7.41336733569524,5031,2.0,0,7,1657,0,2050,6201,105
3,1.0,7.43307534889858,7700,1.0,0,7,1690,0,1590,7700,46
4,2.5,7.81237820598861,8536,2.0,0,8,2470,0,1690,8840,13
3,2.0,7.273092595999522,3900,1.0,0,8,1440,0,1350,3900,13
4,3.5,8.128880142125638,3979,2.0,0,9,2610,780,3350,4165,1
3,2.0,7.736743682453495,9450,1.0,0,9,1670,620,2750,11700,36
2,1.0,7.473637108496206,4441,1.0,0,8,1310,450,1350,5748,65
4,4.0,8.394121193826242,5940,2.0,0,10,3410,1010,4510,5797,9
3,2.5,7.601402334583733,7251,2.0,0,9,2000,0,2450,8118,20
2,2.25,7.749753406274437,18919,2.0,4,8,2320,0,1610,18919,39
3,2.0,7.313886831633462,2500,2.0,0,8,1500,0,1550,5000,13
6,5.25,8.725994381014571,27490,2.0,0,11,4040,2120,4225,9100,8
2,1.0,7.039660349862076,3834,1.5,0,6,1140,0,1190,5750,104
2,2.5,6.697034247666484,940,2.0,0,7,809,0,1260,4240,12
3,1.5,6.898714534329988,4500,1.0,0,7,990,0,1490,4000,67
2,1.5,7.630946580890459,7713,1.5,0,7,2060,0,1780,7713,85
3,1.5,7.186144304522325,15053,1.0,0,7,1320,0,1250,13368,36
4,2.25,7.635786861395585,1230,3.0,0,9,1500,570,1569,4802,2
4,3.5,8.371242135931933,8490,2.0,0,10,3280,1040,4030,11008,10
4,2.25,8.237743803890933,5160,2.0,0,9,2510,1270,2740,5160,108
4,3.5,8.301769763117166,4200,3.0,0,9,4030,0,2130,5000,23
3,2.5,7.479299637782834,5146,2.0,0,8,1770,0,1870,5146,23
3,2.5,7.701200180857446,9226,2.0,0,8,2210,0,2430,8902,17
3,2.5,7.779466967458324,8000,2.0,0,8,2390,0,2070,7585,20
3,2.5,7.816416983691801,6031,2.0,0,8,2480,0,1850,7704,14
4,3.5,7.934155233536322,10125,1.5,0,8,2790,0,2570,10125,30
3,2.5,7.340186835320115,3237,2.0,0,7,1540,0,1780,3411,16
4,1.75,7.696667081526462,8545,1.0,0,7,1100,1100,1940,9315,33
3,2.5,8.296795865770052,12105,1.0,3,11,2600,1410,4010,15081,32
6,4.5,8.350193650720067,6420,2.0,3,8,2360,1870,3450,4085,99
5,3.5,7.678326356506885,2323,3.0,0,9,2160,0,1750,4650,8
3,2.25,7.779466967458324,2750,2.0,0,8,1580,810,2200,5160,90
2,1.0,6.803505257608338,6000,1.0,0,7,900,0,1460,4800,11
3,1.0,6.734591659972948,6540,1.0,0,6,840,0,1010,6600,1
2,1.0,7.057036981697891,8504,1.0,0,7,1160,0,1320,8504,66
2,1.0,6.836259277277067,5760,1.0,0,6,730,200,1970,5760,98
3,1.0,7.62608275807238,4800,2.0,0,8,1950,100,2220,4800,93
3,2.5,7.492760300922379,4769,2.0,0,7,1794,0,3557,4807,10
4,2.5,7.824445930877619,9654,1.0,0,8,1830,670,2500,8839,36
6,3.75,7.916078096302786,6924,1.0,2,7,1640,1100,1940,6000,53
3,1.5,7.313886831633462,6332,1.0,0,7,1500,0,1500,6337,62
3,1.5,7.313886831633462,11975,1.0,0,7,1500,0,1510,13875,45
3,2.5,8.080546965824498,129578,1.0,0,8,2100,1130,2760,62059,51
3,1.75,7.300472814267799,7040,1.0,0,7,1480,0,2040,7810,41
4,1.75,7.72356247227797,7005,1.0,1,7,1130,1130,2330,9180,68
4,2.25,7.749753406274437,8760,1.0,0,8,1160,1160,1970,8690,49
2,1.0,6.90875477931522,31505,1.0,0,6,1000,0,1560,22597,55
4,3.25,7.692113339595466,4265,2.0,0,9,1540,650,1730,4265,0
3,2.25,7.214504414151143,1196,3.0,0,7,1358,0,1358,1196,8
3,1.5,7.378383712996714,7500,1.0,0,7,1600,0,1700,7500,49
4,2.0,7.340186835320115,5110,1.0,0,7,1540,0,1540,5110,58
4,2.75,8.045908742270779,7644,2.0,0,10,3120,0,2980,6050,5
3,1.5,7.550135342488429,5000,1.5,0,7,1640,260,2090,5000,89
4,2.0,7.390798521735676,4600,2.0,0,7,1620,0,1620,4500,106
5,1.75,7.630946580890459,10911,1.0,0,7,1360,700,2060,9688,61
3,2.5,7.327123292259293,1488,3.0,0,8,1520,0,1520,1497,9
3,1.75,7.273092595999522,10920,1.0,0,8,1440,0,1720,8260,38
2,2.0,7.048386408721883,6634,1.0,0,7,860,290,1680,6892,75
4,3.0,8.232440158470336,8804,2.0,0,8,2470,1290,1960,7225,13
3,1.0,7.390798521735676,3000,1.5,0,7,1620,0,1420,3060,87
2,1.0,6.792344427470809,6350,1.0,0,6,890,0,1490,6350,72
3,2.0,7.0825485693553,6833,1.0,0,7,1190,0,1540,8000,20
5,3.0,8.191740021277457,9775,2.0,0,8,3610,0,2800,8582,12
4,2.75,7.736743682453495,3060,1.5,0,7,1550,740,1460,3060,87
3,1.0,7.469083884921234,14626,2.0,2,8,1752,0,1800,9000,10
2,1.0,6.508769136971682,6720,1.0,0,6,670,0,710,6720,73
5,3.0,7.710205194432532,8560,1.0,0,8,1150,1080,2040,8560,1
3,1.75,7.32052696227274,11120,1.0,0,8,1510,0,2660,10800,31
4,2.5,7.678326356506885,6223,2.0,0,8,2160,0,2160,5555,5
2,1.0,6.660575149839686,6380,1.0,0,6,780,0,1270,6960,68
3,2.5,7.719129840906732,11632,2.0,0,8,2250,0,2360,11632,27
3,1.0,6.966967138613983,9600,1.0,0,6,1060,0,1060,9604,53
3,2.25,7.65491704784832,11319,2.0,0,8,2110,0,1860,11319,37
4,2.5,8.061802274538348,47502,2.0,0,10,3170,0,3190,35110,27
3,1.0,7.2868764117507,9750,1.0,0,7,1460,0,1270,9750,46
3,2.5,7.886457270977689,20369,2.0,0,8,2660,0,2720,12927,23
5,1.75,7.762596048540069,7800,1.0,0,8,1510,840,2220,8400,47
3,1.5,7.208600337960199,6000,1.0,2,7,900,450,1730,6012,65
4,2.5,8.049107721326406,12463,1.0,0,8,1620,1510,2740,11779,37
6,4.5,8.101980731853192,7200,2.0,0,8,3300,0,2470,7561,35
6,6.0,8.908018322784887,24829,2.0,4,12,5000,2390,4320,24619,24
2,2.25,7.155396301896734,835,2.0,0,7,1080,200,1280,1246,6
4,2.5,7.983098940710892,8679,2.0,0,8,2930,0,2030,7264,1
2,1.0,6.634633357861686,6380,1.0,0,6,760,0,1590,6380,74
3,2.25,7.462214939768189,10378,1.0,0,7,1740,0,1420,10167,38
3,1.0,6.957497370876951,5518,1.0,0,7,1050,0,1490,4269,67
5,3.75,8.261268150577648,8225,2.0,0,10,3870,0,3600,9361,17
5,3.5,8.026496938945412,8862,2.0,0,8,3060,0,2680,8398,26
3,1.0,6.966967138613983,7473,1.0,0,7,1060,0,1320,7912,56
2,1.0,7.039660349862076,23030,1.0,0,8,1140,0,1850,14260,35
3,2.0,7.372118028337787,11222,1.0,0,7,1590,0,2160,16300,67
3,3.25,7.479299637782834,1977,3.0,0,8,1770,0,1860,2210,14
3,1.5,7.591357046698551,10203,1.0,0,7,1680,300,1980,13664,69
2,1.0,6.508769136971682,7952,1.0,0,6,670,0,1080,9525,73
2,1.75,7.208600337960199,4286,1.0,0,8,1350,0,1440,4839,11
