bedrooms,bathrooms,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,price_log,sqft_living_log,property_age
4,5.0,18641,1.0,4,10,2600,1950,4550,19508,14.938815784425955,8.423102268016642,13
3,2.5,7632,2.0,0,8,2440,0,2510,7903,12.721888795877375,7.80016307039296,17
3,2.5,9000,1.0,0,7,970,970,2190,7310,13.263864675787632,7.57095858316901,67
3,2.5,3810,2.0,0,8,2040,0,2370,4590,12.248336799638205,7.621195162809845,9
3,2.25,8750,1.0,0,7,1120,1080,1460,10139,12.660331092405906,7.696667081526462,51
3,1.75,3300,1.0,0,8,960,960,1740,4000,13.493928313146206,7.560601162768557,102
4,2.75,7750,1.0,0,8,1400,400,1800,8275,13.217675375388819,7.496097345175956,50
4,2.25,7297,2.0,0,8,2180,0,2250,9781,13.322444626449796,7.687538766201629,31
2,1.0,5000,1.5,0,6,1010,0,1460,5000,13.218947291119633,6.918695219020472,107
4,2.75,10574,2.0,0,8,2220,1100,2720,8330,13.407543823396258,8.108021221376747,55
4,2.5,4000,1.5,2,8,1980,390,2440,5750,13.633989880380932,7.771067086065406,87
5,1.75,78408,1.5,0,6,1660,0,1660,78408,12.211065162153215,7.415175109613295,100
5,2.5,9050,2.0,4,10,3370,280,2880,5400,14.684290726630376,8.202756381655638,94
4,3.25,12103,1.0,3,11,2690,1600,3860,11244,14.140489137702843,8.364275084991524,18
4,3.25,12103,1.0,3,11,2690,1600,3860,11244,14.151983508870947,8.364275084991524,18
4,2.25,7700,1.0,0,8,1350,600,2150,7350,12.628070334272698,7.576097340623111,36
3,2.0,14052,1.0,0,8,1720,870,1570,8162,13.096021455450709,7.85979918056211,67
3,2.5,64904,1.0,0,8,1930,0,2350,57500,12.873904582205107,7.565793282428515,27
2,1.0,3864,1.0,0,7,1170,300,1570,3864,13.214032390746006,7.293697720601438,99
4,1.0,8775,1.0,0,6,800,0,1310,8775,12.501540579347319,6.68586094706836,72
5,2.75,7119,2.0,0,9,3150,0,1560,8384,13.61693888024446,8.055475141757274,2
3,2.25,16200,2.0,0,8,2030,0,2660,17958,13.161586013632684,7.616283561580385,31
3,2.0,11204,1.0,0,7,1450,0,1520,9518,12.345838935721968,7.280008252884188,12
3,1.75,10248,1.0,0,7,1510,0,1510,9753,12.388398368982115,7.32052696227274,46
2,1.0,12092,1.0,0,6,960,280,1820,7460,12.354496960983985,7.123672785204607,31
2,1.0,12092,1.0,0,6,960,280,1820,7460,12.390479526523466,7.123672785204607,31
3,2.5,45004,2.0,0,9,3030,0,3080,35781,12.52443910011295,8.016647877057803,28
4,2.0,4400,1.5,0,9,2050,0,2320,5500,13.51440681653079,7.62608275807238,93
3,1.0,7636,1.0,0,7,1000,0,1150,7600,12.135521417579138,6.90875477931522,63
3,2.25,10289,1.0,0,9,1590,780,2500,10004,13.579789490265188,7.771067086065406,38
4,3.5,6750,2.0,0,9,1890,910,2370,6120,13.68767832281738,7.937731775260109,13
6,1.75,11180,2.0,0,7,2240,0,1590,7955,12.53897064502647,7.714677473800927,60
3,2.0,10530,1.0,2,8,1810,0,1910,10450,12.59473402514672,7.501634457883413,24
2,1.0,5000,1.0,0,7,1070,0,1710,5000,13.369225017834633,6.976348070447749,91
4,2.0,9525,2.0,0,9,2490,0,2770,9525,13.753636218075409,7.820439515262181,47
4,2.5,5238,2.0,0,7,1960,0,1800,5894,12.468440756144114,7.581209826196346,12
3,2.75,5569,1.0,0,9,1860,1070,2580,11045,13.23551526136861,7.983098940710892,11
4,2.0,3500,1.5,0,7,1510,0,1820,3750,13.581686421726284,7.32052696227274,104
3,1.75,8250,1.0,0,7,1420,0,1740,8000,12.487488878546145,7.259116128097101,61
3,1.75,11547,1.0,0,7,1740,0,880,78408,12.409017571151187,7.462214939768189,61
4,1.75,43995,2.0,0,7,2560,0,2560,14764,13.091906231773164,7.848153086199526,53
4,3.5,8414,2.0,0,9,2420,620,3470,8066,13.435714658591923,8.019941687677365,5
3,1.75,6840,1.0,0,8,1300,1200,1580,8691,12.959846800844963,7.824445930877619,58
4,1.75,20000,1.0,0,6,1275,0,1660,20000,12.643039650666653,7.151485463904735,24
4,2.5,5823,2.0,0,8,2580,0,2380,5823,13.22175793205483,7.855932199718614,13
4,1.0,7134,1.0,0,6,1000,0,1020,7138,12.013706813470414,6.90875477931522,72
4,1.0,7134,1.0,0,6,1000,0,1020,7138,12.3879816172226,6.90875477931522,72
2,1.0,32633,1.0,0,6,1070,0,1360,32156,12.676079399771027,6.976348070447749,85
3,2.0,13464,1.0,0,7,1390,0,1720,12080,12.238544675927017,7.237778191923443,28
4,1.75,7690,1.0,0,7,1250,1250,2040,8646,12.866182555987908,7.824445930877619,42
1,0.75,12120,1.0,0,4,560,0,1300,19207,12.608202196848836,6.329720905522696,48
4,2.75,10460,2.0,0,9,2270,0,2610,10180,13.658857917508856,7.7279755421055585,50
3,1.0,14400,1.0,0,7,1300,600,1940,14400,12.660331092405906,7.550135342488429,61
2,1.0,3120,1.0,2,7,790,200,1930,3120,12.988834270491479,6.898714534329988,108
4,1.5,19800,1.0,0,7,1050,500,1640,22654,12.437188334739655,7.346655163176539,46
4,1.75,7475,1.0,0,7,1100,1100,1600,5766,12.834683971615659,7.696667081526462,60
4,2.5,4862,2.0,0,7,1910,0,2010,5091,12.611541086966115,7.555381944240273,10
4,1.0,9600,1.5,0,7,1750,0,1750,10530,12.948012371209098,7.467942332285852,61
3,1.0,77972,1.0,0,7,1330,0,1340,17689,13.710151153416941,7.193685818395112,61
3,2.5,5750,2.0,2,9,1980,460,1520,5750,13.429702478318,7.80016307039296,15
3,2.5,29970,2.0,0,7,1640,0,1580,28399,13.045484492893253,7.403061091090091,23
5,2.5,11340,2.0,0,9,2760,0,2470,11340,12.847929163278053,7.923348211930154,37
4,2.5,7912,2.0,0,7,1820,0,1820,8168,12.70533466782146,7.507141079727608,21
3,2.5,5608,1.0,0,8,1340,770,2040,9363,13.312902741997434,7.65491704784832,2
5,2.5,9570,1.0,2,8,1640,1400,2920,8800,13.586098651497313,8.019941687677365,49
3,2.0,40438,2.0,0,7,1840,0,1380,44049,13.049794835104816,7.518064181233078,21
4,2.5,10400,2.0,0,9,2990,0,2140,17449,13.419502094509863,8.003363058629947,13
4,2.5,15420,2.0,0,10,3520,0,3400,21455,13.60479076121576,8.166500319155052,24
4,2.75,69415,1.0,0,8,1910,530,2770,24361,13.573440270649085,7.80016307039296,26
4,3.0,7500,1.0,0,7,1370,720,1810,7650,12.73080413304066,7.645397699428633,29
3,2.25,7222,2.0,0,7,1430,0,1430,7220,12.54254845357358,7.266128779556451,22
4,2.25,10754,1.0,0,7,1100,1080,1810,6929,12.660331092405906,7.687538766201629,61
4,2.25,10754,1.0,0,7,1100,1080,1810,6929,13.180634172318978,7.687538766201629,61
5,3.0,9914,2.0,0,9,3450,0,2860,9721,12.847929163278053,8.146419323098003,11
3,2.25,7562,2.0,0,7,1450,0,1650,7625,12.601490784782536,7.280008252884188,21
4,2.5,7331,2.0,0,10,3230,0,3480,7447,13.500801182986649,8.080546965824498,11
3,1.75,13500,1.0,0,7,1110,530,1770,12600,13.017005083966255,7.403061091090091,75
3,3.0,7750,1.0,0,7,1060,530,1680,7500,12.524530013005734,7.372118028337787,18
4,2.0,2849,2.0,0,7,2020,0,1910,3120,13.296318365198623,7.611347717403621,55
3,1.5,3348,1.5,0,7,1300,0,1590,2577,12.983103608918753,7.170888478512505,1
2,1.5,209959,1.0,0,6,1380,0,3130,19868,12.506180941677357,7.2305631534092925,61
3,3.0,14338,2.0,0,10,3030,1010,3360,14142,13.76421831620775,8.304247465078474,29
4,2.25,5337,2.0,0,7,2130,0,2300,6930,12.871337193291367,7.664346632098617,14
4,2.25,7800,1.0,0,8,1580,970,2420,8050,13.235693848424024,7.844240718141811,47
5,3.5,14984,2.0,2,11,3480,1320,4050,19009,14.115615891155079,8.476579508530941,17
4,2.25,11585,2.0,0,8,2510,0,2450,9691,13.591117476312084,7.828436359157585,46
3,2.0,9600,1.0,0,7,1410,0,1410,9600,12.80902429414634,7.252053951852814,32
3,2.0,7352,1.0,0,7,1160,490,1710,7350,12.438576254510705,7.409136443920128,36
4,2.5,13780,2.0,0,8,2120,0,1880,12000,12.909048862458695,7.659642954564682,22
4,1.5,10726,1.0,0,7,1380,660,1610,10020,12.861001210669146,7.621195162809845,61
4,1.0,7620,1.5,0,7,1550,0,1450,7620,12.75130259456002,7.346655163176539,58
3,2.75,3128,2.0,0,9,1980,0,1950,2856,13.102162710901053,7.591357046698551,36
3,2.5,26977,2.0,0,8,1600,0,1790,27743,12.706850963741102,7.3783837129967145,10
4,2.75,12090,2.0,0,8,3300,0,3180,12239,13.739709923296061,8.101980731853192,62
4,2.5,16619,2.0,1,10,3840,0,3600,16553,13.927052827151165,8.253488028345904,32
2,1.0,10000,1.0,0,7,1220,0,2000,9600,12.706850963741102,7.107425474110705,65
5,2.25,8800,1.0,0,7,1500,1220,2110,8800,13.180634172318978,7.908754738783246,57
4,2.0,25600,1.0,0,8,1940,0,2000,10071,12.807655372286902,7.57095858316901,53
3,2.5,3000,1.5,0,7,1260,900,1060,3500,12.844634276066257,7.6783263565068856,4
4,1.75,8750,1.5,0,7,1530,0,1390,8750,12.505810504075185,7.333676395657684,47
3,3.5,2096,2.0,0,8,1290,420,1630,1543,13.230322314239945,7.444833273892193,7
4,1.75,16980,1.0,0,7,2150,1580,1880,16963,12.793862088206213,8.224431573221159,41
2,1.0,5000,1.0,0,7,940,0,1560,4500,12.77138929548529,6.846943139585379,78
3,2.5,22357,2.0,0,8,1750,0,2430,22357,12.987690762404629,7.467942332285852,21
4,2.5,6753,2.0,0,7,1820,0,1820,7107,12.683861515988351,7.507141079727608,21
3,3.25,2000,2.0,0,9,1330,180,1510,1352,13.384729180332174,7.32052696227274,14
3,2.0,1213,3.0,0,8,1290,0,1290,3235,13.017005083966255,7.1631723908466425,14
3,2.0,5250,1.0,0,7,1570,0,1570,5250,12.537176929007302,7.359467638255621,17
4,2.5,6957,2.0,0,8,1930,0,2090,6996,12.807518376977407,7.565793282428515,20
4,3.5,40139,1.0,4,10,2840,0,3180,36852,13.641158361294979,7.951911381854188,29
3,2.5,8134,2.0,0,7,1550,0,1550,8134,12.498745990829315,7.346655163176539,24
2,1.0,143947,1.0,0,5,833,0,1380,143947,13.156832434684905,6.726233402358747,9
3,2.5,32239,2.0,0,8,2990,0,2990,36497,13.35810879065906,8.003363058629947,37
3,2.5,7251,2.0,0,9,2000,0,2450,8118,13.266465452978318,7.601402334583733,20
4,1.5,7480,1.5,2,7,2390,0,2850,6867,12.733758336210744,7.779466967458324,95
3,1.75,37461,1.0,0,7,1530,1380,2520,18295,13.25339339419516,7.976251943745623,48
4,1.75,174240,1.0,0,7,1610,475,2690,174240,13.241924387083285,7.643003635560718,51
4,2.25,9351,1.0,0,7,1290,910,1910,8660,12.955129822091815,7.696667081526462,53
3,2.25,5028,2.0,0,8,1860,0,2320,5465,12.779875885354993,7.528869256642251,3
5,4.25,171626,2.0,0,12,6070,0,4680,211267,14.253766134056512,8.711278615130434,16
2,1.0,3960,1.0,0,7,950,0,1320,4050,13.085701467719382,6.85751406254539,74
3,1.75,9135,1.0,0,7,1600,0,1580,9800,13.345508528717259,7.3783837129967145,60
3,2.5,11632,2.0,0,8,2250,0,2360,11632,13.195615697878253,7.719129840906732,27
3,2.5,10255,2.0,0,8,2280,0,2310,10094,12.847929163278053,7.732369222284388,30
2,1.0,5120,1.0,0,7,940,0,1300,5120,12.834683971615659,6.846943139585379,106
3,2.5,8500,1.0,0,7,1030,500,1850,8140,12.409017571151187,7.333676395657684,19
5,1.75,27260,1.0,0,7,2190,0,1620,39480,12.644330802262578,7.692113339595466,41
3,2.0,15021,1.0,0,8,1770,580,3530,15715,14.077875591662238,7.762596048540069,39
4,2.0,7680,1.0,0,7,1200,240,1460,9660,12.891694078557842,7.273092595999522,44
3,2.5,4052,2.0,0,8,2200,0,2310,5082,12.807655372286902,7.696667081526462,10
4,3.0,8250,2.0,0,9,2290,0,2290,8250,12.7022951610422,7.736743682453495,25
4,3.0,19700,2.0,0,11,4040,0,3930,21887,13.803438988875241,8.304247465078474,28
4,2.5,3277,1.5,0,8,1920,690,1810,3277,13.815511557963774,7.8674885686991285,93
3,2.5,2138,2.0,0,7,1490,0,1490,2094,12.37581963951765,7.307202314764738,10
4,2.5,5280,2.0,0,8,2450,0,2300,4674,13.171155446333852,7.804251383528112,12
4,2.5,9627,1.0,0,9,1440,270,2140,9131,13.52649559761195,7.444833273892193,1
5,2.5,11800,2.0,0,10,3470,1400,3180,11398,13.490474083050811,8.491054533806542,32
3,2.5,8750,2.0,0,10,3130,0,2860,9003,13.64472342322291,8.049107721326406,24
2,2.0,1372,3.0,0,8,1270,0,1610,3090,12.989976472461,7.147559271189454,15
3,1.75,10875,1.0,2,8,1540,580,2460,11760,13.267330877756825,7.659642954564682,38
3,1.5,8230,1.0,0,7,1670,0,2077,4910,12.336885972558923,7.421177528595393,61
3,2.25,11576,2.0,0,7,2070,0,1890,7519,12.185875040240456,7.635786861395585,41
2,1.0,5332,1.0,0,8,1070,350,2400,5406,13.370786295963992,7.259116128097101,62
3,1.5,219978,1.0,0,6,1250,0,1930,210394,12.765691290604371,7.1316985104669115,35
3,1.0,7980,1.0,0,7,940,0,1150,8050,12.230770136157428,6.846943139585379,55
3,1.75,9102,1.0,0,7,1920,0,1920,9760,12.899222326086994,7.560601162768557,47
3,2.5,9816,1.0,0,10,2610,935,3630,7704,13.845070331079134,8.173575486634153,10
3,2.0,5460,1.0,0,7,1260,0,1510,5460,13.132315688453556,7.13966033596492,43
5,2.5,7200,1.0,0,7,1300,1040,1930,7221,13.07107218827772,7.75833346749091,40
3,2.25,9263,1.0,0,8,1440,1150,2580,9450,13.161586013632684,7.85979918056211,38
3,4.5,24920,2.0,2,10,3260,710,2610,13838,14.187074804051692,8.286773231131251,16
3,1.75,9732,1.0,0,7,1220,0,1630,10007,12.717401142834069,7.107425474110705,50
3,1.0,10403,1.0,0,6,1400,0,1230,10209,12.354496960983985,7.244941546337007,39
3,2.75,16117,1.0,0,8,1710,650,2120,16117,13.446041257047039,7.766840537085513,32
3,1.75,9897,1.0,0,8,1870,0,1900,10005,13.606024566142413,7.534228326274089,55
3,2.5,5802,2.0,0,9,2830,0,2500,5788,13.219491903015438,7.9483852851118995,14
3,2.5,3640,2.0,0,8,2260,0,2350,3710,13.115340776564027,7.72356247227797,21
3,3.0,20978,2.0,3,9,1770,200,2280,75396,13.465954500233115,7.58629630715272,35
4,2.5,9225,1.0,2,9,1770,1370,2460,9600,13.267330877756825,8.052296499538647,49
3,1.75,8659,1.0,0,7,1240,0,1490,8223,12.449022745701502,7.123672785204607,29
4,3.5,7832,2.0,0,10,3450,0,3220,8567,13.864301674514206,8.146419323098003,8
3,2.25,8491,2.0,0,8,2570,0,2400,8049,12.759960632315702,7.852050207265889,26
3,2.0,3413,2.0,0,7,1510,0,1570,3777,12.345838935721968,7.32052696227274,30
4,2.25,11250,2.0,0,9,2390,0,2480,11250,12.792472237780538,7.779466967458324,27
3,1.0,7000,1.0,0,6,980,0,1220,7000,12.706850963741102,6.8885724595653635,62
1,0.75,5050,1.0,0,4,430,0,1200,7500,11.289794413577894,6.066108090103747,103
3,1.75,6360,1.0,0,7,1480,0,1480,6360,13.049794835104816,7.300472814267799,61
4,2.5,7324,2.0,0,8,1850,0,2100,7329,12.691583538230217,7.523481312573497,18
3,2.0,28025,1.0,0,7,1920,350,1770,14833,12.738173341424954,7.7279755421055585,68
3,2.5,5192,2.0,0,8,1810,0,1810,6200,12.744029856388185,7.501634457883413,22
2,2.0,17600,2.0,0,6,1610,0,1310,12950,12.580738282084809,7.384610383176974,32
3,4.25,6161,2.0,0,10,3840,0,3230,7709,13.67475427139274,8.253488028345904,15
4,2.75,8400,2.0,1,9,3130,980,2820,8400,13.99699926803766,8.321421586897879,2
4,3.25,10259,2.0,0,11,3150,1040,4300,11919,13.955273369904273,8.340694647925071,15
4,2.75,6298,2.0,0,9,3390,0,3390,7111,13.664572545324233,8.128880142125638,4
4,2.25,3006,2.0,0,7,1890,0,1580,3000,13.161586013632684,7.544861068658458,12
3,2.5,2527,2.0,2,9,1080,530,1610,4173,13.038983942375959,7.384610383176974,10
3,1.5,4590,1.0,0,7,850,200,1770,5400,12.992083834637409,6.957497370876951,66
2,1.0,6550,1.0,0,5,630,0,1420,6550,12.660331092405906,6.447305862541213,97
4,2.75,10650,1.0,2,8,1780,1130,2920,10988,13.28787951079572,7.976251943745623,40
4,1.75,8640,1.0,0,7,850,850,1620,9000,12.843973993864076,7.438971592395862,60
3,2.5,8130,2.0,0,9,1950,0,2350,7691,12.7022951610422,7.576097340623111,25
3,3.0,9773,2.0,0,8,2990,0,2230,11553,13.65293397974602,8.003363058629947,42
3,1.5,6000,1.0,2,7,900,450,1730,6012,13.171155446333852,7.208600337960199,65
4,3.25,181319,2.5,0,9,4860,0,3850,181319,14.141211419624977,8.488999457045455,22
4,2.5,7725,1.0,0,8,1460,700,2060,8250,12.59473402514672,7.6783263565068856,37
6,3.5,11793,2.0,0,11,3860,1000,3600,11793,13.880362467490574,8.488999457045455,17
2,2.0,5000,1.0,0,6,890,0,1860,5000,12.245057754007776,6.792344427470809,98
4,2.75,7302,2.0,0,9,2810,0,2820,7302,13.45869417545215,7.941295570906532,13
5,2.5,9500,2.0,1,8,3400,0,3080,11081,14.062371417145494,8.131824785007195,38
4,1.5,7350,1.0,0,7,960,620,1560,7350,13.021439671201302,7.365812837209472,52
3,2.0,5036,1.0,1,7,1680,0,1680,4921,12.821260987319457,7.427144133408616,28
3,1.75,11230,1.0,0,7,1300,0,1300,10794,12.354496960983985,7.170888478512505,47
5,2.5,14062,2.0,0,7,2380,440,1910,10392,13.414959854364346,7.944846711001996,55
3,2.0,6710,1.0,0,7,1070,440,1660,6600,12.89295272879663,7.32052696227274,43
2,2.5,1391,2.0,0,8,870,360,1240,1350,13.102162710901053,7.115582126184454,11
4,2.0,4140,2.0,0,9,1710,400,1440,4420,13.493928313146206,7.65491704784832,12
3,2.75,19635,1.0,2,7,1610,1470,2424,12410,12.608202196848836,8.033009498596668,57
2,1.5,5750,1.5,0,7,1190,300,1590,4025,13.345508528717259,7.307202314764738,115
3,2.5,4500,2.0,0,7,2120,0,2530,4816,12.988834270491479,7.659642954564682,15
4,2.5,5438,2.0,0,9,3180,0,3030,5335,13.384729180332174,8.064950891749143,12
2,1.0,3825,1.0,0,7,860,630,1460,3825,13.07107218827772,7.307202314764738,86
3,2.0,11947,1.0,0,8,1930,0,2200,12825,12.742568940017076,7.565793282428515,49
4,2.5,7800,2.0,0,10,2770,0,2720,10000,13.995622174638399,7.9269635448629785,16
3,1.5,11610,1.0,0,7,1670,0,1930,10200,12.54254845357358,7.421177528595393,52
2,1.75,7200,1.0,0,7,1330,0,1450,11682,12.388398368982115,7.193685818395112,22
3,1.0,3328,1.5,0,7,1210,0,1640,3333,13.178745601197818,7.099201743553092,91
3,1.0,5100,1.0,0,7,1030,160,1690,5100,12.999067423500716,7.0825485693553,74
2,1.0,6872,1.0,0,7,820,720,1420,5538,13.329379172803593,7.340186835320115,69
4,3.75,10800,2.0,0,10,4030,0,2160,7200,14.210926003619385,8.301769763117166,9
4,1.75,7559,1.0,0,8,1580,850,1980,8750,13.279368835614243,7.796057974316123,34
4,2.5,7787,2.0,0,8,2600,0,2830,7787,13.081543466215237,7.8636512654486515,10
5,3.5,57063,2.0,0,9,4410,0,2900,50529,13.90626583447433,8.39185670010494,25
4,1.0,8184,1.5,0,7,1330,0,1220,660,12.577639650232573,7.193685818395112,66
3,1.75,5000,1.0,0,7,950,950,1770,5000,13.329379172803593,7.550135342488429,64
2,1.0,7680,1.0,0,7,1100,0,1460,7680,12.611541086966115,7.00397413672268,65
3,1.0,39150,1.5,0,6,1580,400,1860,11811,12.637858308703688,7.591357046698551,83
3,2.5,7745,2.0,0,9,2400,0,2080,8615,13.527829818844937,7.783640596221253,14
4,2.25,8036,2.5,0,9,3390,1370,2950,9323,14.626441218624949,8.46821300919452,99
4,3.25,194278,2.0,0,10,3180,0,2200,178160,13.698977865303197,8.064950891749143,10
3,1.0,7560,1.0,0,6,1190,0,1190,7560,12.570719231334277,7.0825485693553,57
2,1.0,6000,1.0,0,6,630,0,1470,6840,12.154784614286667,6.447305862541213,10
5,3.0,5105,1.0,0,8,1520,1010,2290,4011,13.151924121391561,7.836369760545124,10
4,1.5,11054,1.0,0,5,1690,0,1690,9040,12.367345048436391,7.43307534889858,85
2,1.0,5000,1.0,0,6,940,0,940,5000,12.524530013005734,6.846943139585379,64
2,2.0,9119,1.0,0,7,1240,0,1380,9121,13.497370652597287,7.123672785204607,63
4,2.5,6587,2.0,0,7,3040,0,2740,6587,13.384729180332174,8.019941687677365,12
6,5.0,230652,2.0,3,11,6050,0,4210,233971,14.285514812209815,8.707978826622321,14
4,1.0,7085,1.5,0,6,1590,0,1320,7085,12.807655372286902,7.372118028337787,71
3,1.75,36947,1.0,0,9,2500,0,2590,28837,13.403022345492023,7.824445930877619,31
3,2.5,7848,1.0,0,7,1320,460,1680,7848,12.508031074119511,7.484930283289661,37
2,1.5,1898,2.0,0,7,1360,0,1360,1898,12.206077645517674,7.215975002651466,37
4,3.25,76230,2.0,0,10,4740,0,3340,49206,13.785052381406869,8.464003362902119,28
3,1.5,9600,1.0,0,7,1010,0,1400,9660,11.982935344196433,6.918695219020472,53
3,1.0,7405,1.0,0,6,1040,0,1580,7405,12.225880174775122,6.947937068614969,44
3,2.25,6655,2.0,0,7,1610,0,1780,7529,12.788291058675025,7.384610383176974,30
4,1.75,8268,1.0,0,7,1570,0,1870,8190,13.021439671201302,7.359467638255621,36
2,2.0,4000,1.0,0,7,1010,500,1920,4000,13.296318365198623,7.32052696227274,115
3,2.0,6082,1.0,0,7,1360,0,1360,6987,12.425212191503038,7.215975002651466,21
4,2.5,5106,2.0,0,8,1970,0,2230,5109,12.756794715628809,7.58629630715272,16
3,2.5,24069,2.0,4,12,5403,0,3980,104374,14.56928283092878,8.59489469908009,39
4,2.5,4350,2.0,0,7,1560,0,1560,4350,12.54254845357358,7.353081920515432,12
4,1.75,12000,1.0,0,8,2270,50,2120,9880,12.67259835883158,7.749753406274437,42
3,2.25,40518,1.0,0,8,2120,0,2480,13492,13.180634172318978,7.659642954564682,48
3,2.25,18500,2.0,0,8,2120,0,2120,14479,12.834683971615659,7.659642954564682,32
4,2.5,29242,2.0,0,11,3350,0,3920,24728,13.721200977393528,8.11701408773731,27
4,2.5,9614,2.0,0,10,2380,0,2560,9770,13.569611298299009,7.7752758464868625,24
2,2.0,649,2.0,0,9,720,350,1070,928,12.468248430698097,6.976348070447749,7
4,2.75,18360,1.0,0,7,1560,740,1870,9588,12.660331092405906,7.741099090035366,36
2,1.0,8865,1.0,0,6,1320,0,1190,6490,12.278397958261774,7.186144304522325,72
3,1.75,10221,1.0,2,7,1140,1040,2180,8535,13.465954500233115,7.687538766201629,69
3,3.0,6320,2.0,3,10,3580,800,3080,7680,14.187074804051692,8.385032287813898,63
3,1.75,9813,2.0,0,7,1790,0,1520,10125,13.019224835777257,7.490529402060711,66
2,1.0,8125,1.0,0,6,750,0,1340,8750,12.472279517715116,6.621405651764134,72
3,1.5,8280,1.0,0,7,1300,0,1570,8692,12.889172015485954,7.170888478512505,59
4,2.5,29170,2.0,3,9,2990,0,3715,29170,13.493928313146206,8.003363058629947,16
7,3.5,15235,2.0,1,11,2860,1780,3230,20697,14.48334044336031,8.442685139241176,12
4,1.0,7242,1.5,0,7,1400,0,1310,7314,12.380030154325457,7.244941546337007,56
6,1.75,9563,2.0,0,8,2750,0,2040,9563,13.527829818844937,7.919719760924575,42
4,2.5,10271,2.0,0,7,2050,0,2050,8103,12.711386105194757,7.62608275807238,17
4,3.0,108900,1.0,0,7,1410,820,1960,65340,13.038983942375959,7.7102051944325325,37
4,2.25,217014,1.0,0,8,2340,0,2340,107898,12.911521351114759,7.75833346749091,33
3,2.5,5163,2.0,0,9,2870,0,1630,7995,13.68767832281738,7.962415680121064,1
4,2.5,22370,2.0,0,10,4120,0,3180,7257,13.668171128813444,8.323851131338817,18
3,1.75,9162,1.0,0,7,1370,710,1870,8944,13.367191705228743,7.640603826393634,55
3,2.5,5680,2.0,0,7,1840,0,1600,4697,12.983103608918753,7.518064181233078,7
3,1.0,5350,1.5,0,6,1180,0,1490,5350,12.468440756144114,7.074116816197362,56
5,2.75,4000,1.5,0,7,1530,630,2040,4000,13.417270784147597,7.6783263565068856,88
3,1.0,3400,1.5,0,8,1180,0,1440,3400,13.321215875492413,7.074116816197362,108
2,0.75,15029,1.0,0,6,870,290,1870,25346,12.91164481522143,7.057036981697891,78
4,2.5,5612,2.0,0,7,1830,0,1830,5998,12.733463308313716,7.5126175446745105,12
4,4.0,7708,2.0,0,10,3200,0,3480,7944,13.487007879880162,8.071218539969863,11
5,3.0,5445,1.5,0,7,1760,800,1080,5445,12.999067423500716,7.848153086199526,88
5,2.75,5040,1.5,0,8,2550,0,1590,3840,13.384729180332174,7.844240718141811,113
3,1.75,9917,1.0,0,7,1040,290,1330,9081,12.481812442022767,7.193685818395112,34
2,1.0,75794,1.0,0,7,1220,0,2010,98010,12.611541086966115,7.107425474110705,52
3,2.5,3402,2.0,0,7,1805,0,2095,3402,12.491255347155265,7.498869733976931,6
4,4.0,84942,2.5,2,9,4150,1900,2700,199504,13.742940940397677,8.707978826622321,6
